name, temp, time, distance
Mars,-83.91,20000,224999467089.79575
Mars,-83.91,20000,224998916561.76227
Mars,-83.91,20000,224998348418.3396
Mars,-83.91,20000,224997762662.04623
Mars,-83.91,20000,224997159295.47934
Mars,-83.91,20000,224996538321.3143
Mars,-83.91,20000,224995899742.3052
Mars,-83.91,20000,224995243561.28442
Mars,-83.91,20000,224994569781.16284
Mars,-83.91,20000,224993878404.9298
Mars,-83.91,20000,224993169435.653
Mars,-83.91,20000,224992442876.47845
Mars,-83.90,20000,224991698730.6306
Mars,-83.90,20000,224990937001.41226
Mars,-83.90,20000,224990157692.20447
Mars,-83.90,20000,224989360806.46658
Mars,-83.90,20000,224988546347.7363
Mars,-83.90,20000,224987714319.6294
Mars,-83.90,20000,224986864725.83997
Mars,-83.90,20000,224985997570.1403
Mars,-83.90,20000,224985112856.38074
Mars,-83.90,20000,224984210588.48984
Mars,-83.90,20000,224983290770.4742
Mars,-83.90,20000,224982353406.41846
Mars,-83.90,20000,224981398500.4852
Mars,-83.90,20000,224980426056.91522
Mars,-83.89,20000,224979436080.02704
Mars,-83.89,20000,224978428574.21716
Mars,-83.89,20000,224977403543.95996
Mars,-83.89,20000,224976360993.8076
Mars,-83.89,20000,224975300928.3901
Mars,-83.89,20000,224974223352.41528
Mars,-83.89,20000,224973128270.66852
Mars,-83.89,20000,224972015688.013
Mars,-83.89,20000,224970885609.3895
Mars,-83.89,20000,224969738039.81628
Mars,-83.89,20000,224968572984.38934
Mars,-83.88,20000,224967390448.28195
Mars,-83.88,20000,224966190436.745
Mars,-83.88,20000,224964972955.10672
Mars,-83.88,20000,224963738008.7727
Mars,-83.88,20000,224962485603.2258
Mars,-83.88,20000,224961215744.02625
Mars,-83.88,20000,224959928436.8113
Mars,-83.88,20000,224958623687.29572
Mars,-83.88,20000,224957301501.27094
Mars,-83.88,20000,224955961884.60583
Mars,-83.87,20000,224954604843.24603
Mars,-83.87,20000,224953230383.2144
Mars,-83.87,20000,224951838510.61038
Mars,-83.87,20000,224950429231.6106
Mars,-83.87,20000,224949002552.46832
Mars,-83.87,20000,224947558479.51358
Mars,-83.87,20000,224946097019.15323
Mars,-83.87,20000,224944618177.87057
Mars,-83.86,20000,224943121962.22577
Mars,-83.86,20000,224941608378.85535
Mars,-83.86,20000,224940077434.47238
Mars,-83.86,20000,224938529135.86642
Mars,-83.86,20000,224936963489.90338
Mars,-83.86,20000,224935380503.5255
Mars,-83.86,20000,224933780183.7513
Mars,-83.86,20000,224932162537.6756
Mars,-83.85,20000,224930527572.4693
Mars,-83.85,20000,224928875295.37943
Mars,-83.85,20000,224927205713.7292
Mars,-83.85,20000,224925518834.91763
Mars,-83.85,20000,224923814666.41995
Mars,-83.85,20000,224922093215.78705
Mars,-83.85,20000,224920354490.64584
Mars,-83.84,20000,224918598498.69894
Mars,-83.84,20000,224916825247.7247
Mars,-83.84,20000,224915034745.57718
Mars,-83.84,20000,224913227000.1861
Mars,-83.84,20000,224911402019.55673
Mars,-83.84,20000,224909559811.7698
Mars,-83.83,20000,224907700384.98157
Mars,-83.83,20000,224905823747.42377
Mars,-83.83,20000,224903929907.40335
Mars,-83.83,20000,224902018873.30264
Mars,-83.83,20000,224900090653.57922
Mars,-83.83,20000,224898145256.7658
Mars,-83.83,20000,224896182691.47037
Mars,-83.82,20000,224894202966.37582
Mars,-83.82,20000,224892206090.24023
Mars,-83.82,20000,224890192071.8966
Mars,-83.82,20000,224888160920.25287
Mars,-83.82,20000,224886112644.29175
Mars,-83.82,20000,224884047253.07095
Mars,-83.81,20000,224881964755.72284
Mars,-83.81,20000,224879865161.4544
Mars,-83.81,20000,224877748479.54752
Mars,-83.81,20000,224875614719.3585
Mars,-83.81,20000,224873463890.31827
Mars,-83.80,20000,224871296001.93222
Mars,-83.80,20000,224869111063.78027
Mars,-83.80,20000,224866909085.51663
Mars,-83.80,20000,224864690076.86996
Mars,-83.80,20000,224862454047.6432
Mars,-83.80,20000,224860201007.7134
Mars,-83.79,20000,224857930967.03204
Mars,-83.79,20000,224855643935.62454
Mars,-83.79,20000,224853339923.59048
Mars,-83.79,20000,224851018941.1035
Mars,-83.79,20000,224848680998.41122
Mars,-83.78,20000,224846326105.83524
Mars,-83.78,20000,224843954273.77097
Mars,-83.78,20000,224841565512.6877
Mars,-83.78,20000,224839159833.1286
Mars,-83.78,20000,224836737245.7104
Mars,-83.77,20000,224834297761.12363
Mars,-83.77,20000,224831841390.13248
Mars,-83.77,20000,224829368143.5747
Mars,-83.77,20000,224826878032.3617
Mars,-83.77,20000,224824371067.47818
Mars,-83.76,20000,224821847259.98248
Mars,-83.76,20000,224819306621.00626
Mars,-83.76,20000,224816749161.75455
Mars,-83.76,20000,224814174893.50565
Mars,-83.75,20000,224811583827.61118
Mars,-83.75,20000,224808975975.49597
Mars,-83.75,20000,224806351348.65802
Mars,-83.75,20000,224803709958.66846
Mars,-83.75,20000,224801051817.1714
Mars,-83.74,20000,224798376935.8841
Mars,-83.74,20000,224795685326.59674
Mars,-83.74,20000,224792977001.17242
Mars,-83.74,20000,224790251971.54727
Mars,-83.73,20000,224787510249.73013
Mars,-83.73,20000,224784751847.80258
Mars,-83.73,20000,224781976777.91913
Mars,-83.73,20000,224779185052.30692
Mars,-83.73,20000,224776376683.26575
Mars,-83.72,20000,224773551683.16803
Mars,-83.72,20000,224770710064.45883
Mars,-83.72,20000,224767851839.6556
Mars,-83.72,20000,224764977021.34842
Mars,-83.71,20000,224762085622.1998
Mars,-83.71,20000,224759177654.94452
