name, temp, time, distance
Uranus,-330.21,20000,2969999996994.641
Uranus,-330.21,20000,2969999994106.893
Uranus,-330.21,20000,2969999991336.756
Uranus,-330.21,20000,2969999988684.2305
Uranus,-330.21,20000,2969999986149.322
Uranus,-330.21,20000,2969999983732.0317
Uranus,-330.21,20000,2969999981432.3677
Uranus,-330.21,20000,2969999979250.3335
Uranus,-330.21,20000,2969999977185.939
Uranus,-330.21,20000,2969999975239.1924
Uranus,-330.21,20000,2969999973410.1025
Uranus,-330.21,20000,2969999971698.6826
Uranus,-330.21,20000,2969999970104.9434
Uranus,-330.21,20000,2969999968628.899
Uranus,-330.21,20000,2969999967270.564
Uranus,-330.21,20000,2969999966029.954
Uranus,-330.21,20000,2969999964907.0874
Uranus,-330.21,20000,2969999963901.981
Uranus,-330.21,20000,2969999963014.655
Uranus,-330.21,20000,2969999962245.1304
Uranus,-330.21,20000,2969999961593.4272
Uranus,-330.21,20000,2969999961059.5703
Uranus,-330.21,20000,2969999960643.5835
Uranus,-330.21,20000,2969999960345.4917
Uranus,-330.21,20000,2969999960165.3213
Uranus,-330.21,20000,2969999960103.1
Uranus,-330.21,20000,2969999960158.857
Uranus,-330.21,20000,2969999960332.622
Uranus,-330.21,20000,2969999960624.426
Uranus,-330.21,20000,2969999961034.3013
Uranus,-330.21,20000,2969999961562.281
Uranus,-330.21,20000,2969999962208.4004
Uranus,-330.21,20000,2969999962972.6953
Uranus,-330.21,20000,2969999963855.201
Uranus,-330.21,20000,2969999964855.9575
Uranus,-330.21,20000,2969999965975.0024
Uranus,-330.21,20000,2969999967212.377
Uranus,-330.21,20000,2969999968568.1226
Uranus,-330.21,20000,2969999970042.281
Uranus,-330.21,20000,2969999971634.895
Uranus,-330.21,20000,2969999973346.011
Uranus,-330.21,20000,2969999975175.6743
Uranus,-330.21,20000,2969999977123.9316
Uranus,-330.21,20000,2969999979190.8306
Uranus,-330.21,20000,2969999981376.421
Uranus,-330.21,20000,2969999983680.752
Uranus,-330.21,20000,2969999986103.8755
Uranus,-330.21,20000,2969999988645.8438
Uranus,-330.21,20000,2969999991306.7095
Uranus,-330.21,20000,2969999994086.528
Uranus,-330.21,20000,2969999996985.3535
Uranus,-330.21,20000,2970000000003.2437
Uranus,-330.21,20000,2970000003140.2554
Uranus,-330.21,20000,2970000006396.4473
Uranus,-330.21,20000,2970000009771.8794
Uranus,-330.21,20000,2970000013266.6113
Uranus,-330.21,20000,2970000016880.7056
Uranus,-330.21,20000,2970000020614.224
Uranus,-330.21,20000,2970000024467.2305
Uranus,-330.21,20000,2970000028439.7896
Uranus,-330.21,20000,2970000032531.966
Uranus,-330.21,20000,2970000036743.8276
Uranus,-330.21,20000,2970000041075.441
Uranus,-330.21,20000,2970000045526.8735
Uranus,-330.21,20000,2970000050098.197
Uranus,-330.21,20000,2970000054789.479
Uranus,-330.21,20000,2970000059600.792
Uranus,-330.21,20000,2970000064532.208
Uranus,-330.21,20000,2970000069583.801
Uranus,-330.21,20000,2970000074755.6426
Uranus,-330.21,20000,2970000080047.8086
Uranus,-330.21,20000,2970000085460.3755
Uranus,-330.21,20000,2970000090993.4185
Uranus,-330.21,20000,2970000096647.0156
Uranus,-330.21,20000,2970000102421.245
Uranus,-330.21,20000,2970000108316.1855
Uranus,-330.21,20000,2970000114331.917
Uranus,-330.21,20000,2970000120468.52
Uranus,-330.21,20000,2970000126726.076
Uranus,-330.21,20000,2970000133104.6665
Uranus,-330.21,20000,2970000139604.376
Uranus,-330.21,20000,2970000146225.2876
Uranus,-330.21,20000,2970000152967.4863
Uranus,-330.21,20000,2970000159831.056
Uranus,-330.21,20000,2970000166816.0845
Uranus,-330.21,20000,2970000173922.657
Uranus,-330.21,20000,2970000181150.863
Uranus,-330.21,20000,2970000188500.789
Uranus,-330.21,20000,2970000195972.5254
Uranus,-330.21,20000,2970000203566.16
Uranus,-330.21,20000,2970000211281.784
Uranus,-330.21,20000,2970000219119.4883
Uranus,-330.21,20000,2970000227079.3647
Uranus,-330.21,20000,2970000235161.5054
Uranus,-330.21,20000,2970000243366.003
Uranus,-330.21,20000,2970000251692.9507
Uranus,-330.21,20000,2970000260142.444
Uranus,-330.21,20000,2970000268714.5757
Uranus,-330.21,20000,2970000277409.443
Uranus,-330.21,20000,2970000286227.1396
