name, temp, time, distance
Earth,52.56,182030,152995303117.48196
Earth,52.57,182030,152986875802.00702
Earth,52.59,182030,152975369624.25613
Earth,52.61,182030,152960798039.34656
Earth,52.64,182030,152943178109.72314
Earth,52.68,182030,152922530491.77658
Earth,52.72,182030,152898879419.41824
Earth,52.76,182030,152872252684.58856
Earth,52.81,182030,152842681614.67618
Earth,52.87,182030,152810201046.82816
Earth,52.93,182030,152774849299.1339
Earth,52.99,182030,152736668138.66815
Earth,53.06,182030,152695702746.37952
Earth,53.13,182030,152652001678.8096
Earth,53.21,182030,152605616826.62265
Earth,53.29,182030,152556603369.91498
Earth,53.38,182030,152505019730.2607
Earth,53.47,182030,152450927519.4347
Earth,53.56,182030,152394391484.73862
Earth,53.66,182030,152335479450.84665
Earth,53.77,182030,152274262258.08304
Earth,53.87,182030,152210813697.048
Earth,53.99,182030,152145210439.521
Earth,54.10,182030,152077531965.5869
Earth,54.22,182030,152007860486.9525
Earth,54.34,182030,151936280866.44336
Earth,54.46,182030,151862880533.69543
Earth,54.59,182030,151787749397.0773
Earth,54.72,182030,151710979751.89932
Earth,54.85,182030,151632666184.97278
Earth,54.99,182030,151552905475.56772
Earth,55.13,182030,151471796492.77103
Earth,55.27,182030,151389440089.16742
Earth,55.41,182030,151305938990.69788
Earth,55.55,182030,151221397682.54254
Earth,55.70,182030,151135922290.96832
Earth,55.84,182030,151049620461.23947
Earth,55.99,182030,150962601231.8263
Earth,56.14,182030,150874974905.1937
Earth,56.29,182030,150786852915.41702
Earth,56.44,182030,150698347692.80328
Earth,56.60,182030,150609572525.64145
Earth,56.75,182030,150520641419.18277
Earth,56.90,182030,150431668951.95282
Earth,57.05,182030,150342770129.51517
Earth,57.21,182030,150254060235.82587
Earth,57.36,182030,150165654682.33774
Earth,57.51,182030,150077668855.03134
Earth,57.66,182030,149990217959.56247
Earth,57.81,182030,149903416864.7283
Earth,57.96,182030,149817379944.4641
Earth,58.11,182030,149732220918.59076
Earth,58.25,182030,149648052692.5433
