name, temp, time, distance
Saturn,-261.95,20000,1424999986811.064
Saturn,-261.95,20000,1424999973611.5918
Saturn,-261.95,20000,1424999960401.584
Saturn,-261.95,20000,1424999947181.0427
Saturn,-261.95,20000,1424999933949.971
Saturn,-261.95,20000,1424999920708.373
Saturn,-261.95,20000,1424999907456.2546
Saturn,-261.95,20000,1424999894193.6223
Saturn,-261.95,20000,1424999880920.4841
Saturn,-261.95,20000,1424999867636.8484
Saturn,-261.95,20000,1424999854342.7258
Saturn,-261.95,20000,1424999841038.1277
Saturn,-261.95,20000,1424999827723.0667
Saturn,-261.95,20000,1424999814397.556
Saturn,-261.95,20000,1424999801061.6108
Saturn,-261.95,20000,1424999787715.2473
Saturn,-261.95,20000,1424999774358.4824
Saturn,-261.95,20000,1424999760991.3342
Saturn,-261.95,20000,1424999747613.8228
Saturn,-261.95,20000,1424999734225.968
Saturn,-261.95,20000,1424999720827.7927
Saturn,-261.95,20000,1424999707419.319
Saturn,-261.95,20000,1424999694000.5718
Saturn,-261.95,20000,1424999680571.5757
Saturn,-261.95,20000,1424999667132.3577
Saturn,-261.95,20000,1424999653682.945
Saturn,-261.95,20000,1424999640223.3667
Saturn,-261.95,20000,1424999626753.6523
Saturn,-261.95,20000,1424999613273.8335
Saturn,-261.95,20000,1424999599783.9414
Saturn,-261.95,20000,1424999586284.01
Saturn,-261.95,20000,1424999572774.0742
Saturn,-261.95,20000,1424999559254.169
Saturn,-261.95,20000,1424999545724.331
Saturn,-261.95,20000,1424999532184.5981
Saturn,-261.95,20000,1424999518635.0098
Saturn,-261.95,20000,1424999505075.605
Saturn,-261.95,20000,1424999491506.4258
Saturn,-261.95,20000,1424999477927.5144
Saturn,-261.95,20000,1424999464338.9138
Saturn,-261.95,20000,1424999450740.6685
Saturn,-261.95,20000,1424999437132.8245
Saturn,-261.95,20000,1424999423515.428
Saturn,-261.95,20000,1424999409888.5266
Saturn,-261.95,20000,1424999396252.1697
Saturn,-261.95,20000,1424999382606.4065
Saturn,-261.95,20000,1424999368951.2883
Saturn,-261.95,20000,1424999355286.8665
Saturn,-261.95,20000,1424999341613.1953
Saturn,-261.95,20000,1424999327930.3274
Saturn,-261.95,20000,1424999314238.3188
Saturn,-261.95,20000,1424999300537.2256
Saturn,-261.95,20000,1424999286827.1045
Saturn,-261.95,20000,1424999273108.014
Saturn,-261.95,20000,1424999259380.0134
Saturn,-261.95,20000,1424999245643.1624
Saturn,-261.95,20000,1424999231897.523
Saturn,-261.95,20000,1424999218143.1562
Saturn,-261.95,20000,1424999204380.1265
Saturn,-261.95,20000,1424999190608.497
Saturn,-261.95,20000,1424999176828.3333
Saturn,-261.95,20000,1424999163039.7014
Saturn,-261.95,20000,1424999149242.6685
Saturn,-261.95,20000,1424999135437.3018
Saturn,-261.95,20000,1424999121623.671
Saturn,-261.95,20000,1424999107801.8455
Saturn,-261.95,20000,1424999093971.8962
Saturn,-261.95,20000,1424999080133.895
Saturn,-261.95,20000,1424999066287.9138
Saturn,-261.95,20000,1424999052434.0266
Saturn,-261.95,20000,1424999038572.3074
Saturn,-261.95,20000,1424999024702.8318
Saturn,-261.95,20000,1424999010825.675
Saturn,-261.95,20000,1424998996940.915
Saturn,-261.95,20000,1424998983048.629
Saturn,-261.95,20000,1424998969148.8953
Saturn,-261.95,20000,1424998955241.7937
Saturn,-261.95,20000,1424998941327.4043
Saturn,-261.95,20000,1424998927405.8083
Saturn,-261.95,20000,1424998913477.0874
Saturn,-261.95,20000,1424998899541.3242
Saturn,-261.95,20000,1424998885598.6023
Saturn,-261.95,20000,1424998871649.0051
Saturn,-261.95,20000,1424998857692.6187
Saturn,-261.95,20000,1424998843729.5276
Saturn,-261.95,20000,1424998829759.8188
Saturn,-261.95,20000,1424998815783.5796
Saturn,-261.95,20000,1424998801800.8975
Saturn,-261.95,20000,1424998787811.861
Saturn,-261.95,20000,1424998773816.5593
Saturn,-261.95,20000,1424998759815.0828
Saturn,-261.95,20000,1424998745807.5212
Saturn,-261.95,20000,1424998731793.9668
Saturn,-261.95,20000,1424998717774.5105
Saturn,-261.95,20000,1424998703749.2454
Saturn,-261.95,20000,1424998689718.2646
Saturn,-261.95,20000,1424998675681.6614
Saturn,-261.95,20000,1424998661639.5308
Saturn,-261.95,20000,1424998647591.9673
Saturn,-261.95,20000,1424998633539.067
Saturn,-261.95,20000,1424998619480.9253
Saturn,-261.95,20000,1424998605417.6394
Saturn,-261.95,20000,1424998591349.3062
Saturn,-261.95,20000,1424998577276.024
Saturn,-261.95,20000,1424998563197.8906
Saturn,-261.95,20000,1424998549115.0046
Saturn,-261.95,20000,1424998535027.466
Saturn,-261.95,20000,1424998520935.374
Saturn,-261.95,20000,1424998506838.8293
Saturn,-261.95,20000,1424998492737.9326
Saturn,-261.95,20000,1424998478632.7847
Saturn,-261.95,20000,1424998464523.4875
Saturn,-261.95,20000,1424998450410.1436
Saturn,-261.95,20000,1424998436292.8545
Saturn,-261.95,20000,1424998422171.7239
