name, temp, time, distance
Neptune,-345.74,20000,4499999998577.541
Neptune,-345.74,20000,4499999997043.063
Neptune,-345.74,20000,4499999995396.566
Neptune,-345.74,20000,4499999993638.054
Neptune,-345.74,20000,4499999991767.525
Neptune,-345.74,20000,4499999989784.987
Neptune,-345.74,20000,4499999987690.445
Neptune,-345.74,20000,4499999985483.904
Neptune,-345.74,20000,4499999983165.373
Neptune,-345.74,20000,4499999980734.86
Neptune,-345.74,20000,4499999978192.376
Neptune,-345.74,20000,4499999975537.933
Neptune,-345.74,20000,4499999972771.541
Neptune,-345.74,20000,4499999969893.217
Neptune,-345.74,20000,4499999966902.972
Neptune,-345.74,20000,4499999963800.825
Neptune,-345.74,20000,4499999960586.793
Neptune,-345.74,20000,4499999957260.895
Neptune,-345.74,20000,4499999953823.147
Neptune,-345.74,20000,4499999950273.575
Neptune,-345.74,20000,4499999946612.198
Neptune,-345.74,20000,4499999942839.04
Neptune,-345.74,20000,4499999938954.125
Neptune,-345.74,20000,4499999934957.4795
Neptune,-345.74,20000,4499999930849.132
Neptune,-345.74,20000,4499999926629.105
Neptune,-345.74,20000,4499999922297.434
Neptune,-345.74,20000,4499999917854.1455
Neptune,-345.74,20000,4499999913299.272
Neptune,-345.74,20000,4499999908632.848
Neptune,-345.74,20000,4499999903854.903
Neptune,-345.74,20000,4499999898965.476
Neptune,-345.74,20000,4499999893964.602
Neptune,-345.74,20000,4499999888852.317
Neptune,-345.74,20000,4499999883628.661
Neptune,-345.74,20000,4499999878293.674
Neptune,-345.74,20000,4499999872847.3955
Neptune,-345.74,20000,4499999867289.868
Neptune,-345.74,20000,4499999861621.133
Neptune,-345.74,20000,4499999855841.236
Neptune,-345.74,20000,4499999849950.224
Neptune,-345.74,20000,4499999843948.141
Neptune,-345.74,20000,4499999837835.035
Neptune,-345.74,20000,4499999831610.954
Neptune,-345.74,20000,4499999825275.949
Neptune,-345.74,20000,4499999818830.07
Neptune,-345.74,20000,4499999812273.368
Neptune,-345.74,20000,4499999805605.898
Neptune,-345.74,20000,4499999798827.712
Neptune,-345.74,20000,4499999791938.867
Neptune,-345.74,20000,4499999784939.417
Neptune,-345.74,20000,4499999777829.42
Neptune,-345.74,20000,4499999770608.937
Neptune,-345.74,20000,4499999763278.022
Neptune,-345.74,20000,4499999755836.739
Neptune,-345.74,20000,4499999748285.149
Neptune,-345.74,20000,4499999740623.314
Neptune,-345.74,20000,4499999732851.296
Neptune,-345.74,20000,4499999724969.161
Neptune,-345.74,20000,4499999716976.973
Neptune,-345.74,20000,4499999708874.8
Neptune,-345.74,20000,4499999700662.709
Neptune,-345.74,20000,4499999692340.767
Neptune,-345.74,20000,4499999683909.044
Neptune,-345.74,20000,4499999675367.609
Neptune,-345.74,20000,4499999666716.535
Neptune,-345.74,20000,4499999657955.895
Neptune,-345.74,20000,4499999649085.76
Neptune,-345.74,20000,4499999640106.202
Neptune,-345.74,20000,4499999631017.299
Neptune,-345.74,20000,4499999621819.126
Neptune,-345.74,20000,4499999612511.76
Neptune,-345.74,20000,4499999603095.276
Neptune,-345.74,20000,4499999593569.756
Neptune,-345.74,20000,4499999583935.276
Neptune,-345.74,20000,4499999574191.918
Neptune,-345.74,20000,4499999564339.763
Neptune,-345.74,20000,4499999554378.89
Neptune,-345.74,20000,4499999544309.384
Neptune,-345.74,20000,4499999534131.326
Neptune,-345.74,20000,4499999523844.803
Neptune,-345.74,20000,4499999513449.899
Neptune,-345.74,20000,4499999502946.699
Neptune,-345.74,20000,4499999492335.289
Neptune,-345.74,20000,4499999481615.758
Neptune,-345.74,20000,4499999470788.192
Neptune,-345.74,20000,4499999459852.681
Neptune,-345.74,20000,4499999448809.3125
Neptune,-345.74,20000,4499999437658.179
Neptune,-345.74,20000,4499999426399.37
Neptune,-345.74,20000,4499999415032.978
Neptune,-345.74,20000,4499999403559.093
Neptune,-345.74,20000,4499999391977.809
Neptune,-345.74,20000,4499999380289.219
Neptune,-345.74,20000,4499999368493.418
Neptune,-345.74,20000,4499999356590.499
Neptune,-345.74,20000,4499999344580.56
Neptune,-345.74,20000,4499999332463.694
Neptune,-345.74,20000,4499999320239.999
Neptune,-345.74,20000,4499999307909.573
Neptune,-345.74,20000,4499999295472.513
Neptune,-345.74,20000,4499999282928.916
Neptune,-345.74,20000,4499999270278.882
Neptune,-345.74,20000,4499999257522.511
Neptune,-345.74,20000,4499999244659.9
Neptune,-345.74,20000,4499999231691.152
Neptune,-345.74,20000,4499999218616.366
Neptune,-345.74,20000,4499999205435.6455
Neptune,-345.74,20000,4499999192149.09
Neptune,-345.74,20000,4499999178756.802
Neptune,-345.74,20000,4499999165258.887
Neptune,-345.74,20000,4499999151655.445
Neptune,-345.74,20000,4499999137946.581
Neptune,-345.74,20000,4499999124132.399
Neptune,-345.74,20000,4499999110213.003
Neptune,-345.74,20000,4499999096188.497
